gene,pn_ld_corrected,pn_ld_class5_corrected,pm_ld_corrected,pm_ld_class5_corrected,pn_ld_mafbin1,pn_ld_class5_mafbin1,pm_ld_mafbin1,pm_ld_class5_mafbin1,pn_ld_mafbin2,pn_ld_class5_mafbin2,pm_ld_mafbin2,pm_ld_class5_mafbin2,pn_ld_mafbin3,pn_ld_class5_mafbin3,pm_ld_mafbin3,pm_ld_class5_mafbin3,pn_ld_pnadjust,pn_ld_class5_pnadjust,pm_ld_pnadjust,pm_ld_class5_pnadjust,pn_ld_polygenicity,pn_ld_class5_polygenicity,pm_ld_polygenicity,pm_ld_class5_polygenicity,pn_ld_traitcut,pn_ld_class5_traitcut,pm_ld_traitcut,pm_ld_class5_traitcut,pn_ld_repro,pn_ld_class5_repro,pm_ld_repro,pm_ld_class5_repro,pn_ld_raw,pn_ld_class5_raw,pm_ld_raw,pm_ld_class5_raw,gene_age_num
F11R,19.7677983384149,1st,8.42728688156995,1st,,,,,10.7553149086845,5th,6.30970587656555,4th,9.55762116854392,3rd,5.90809959779027,2nd,0.435921911761669,2nd,6.40573204973971,3rd,7.52688172043011,4th,5.45254403202837,3rd,17.131462873183,5th,10.5337096605188,3rd,21.62283273409,3rd,31.6733523844453,1st,10.7553149086845,4th,6.30970587656555,3rd,680
F12,23.1864907316651,1st,8.75484213187058,1st,,,,,9.19135636635774,4th,6.09610118009328,3rd,13.4719679413694,5th,7.48981513213403,5th,1.82868168362159,5th,7.69667898682613,5th,9.40860215053763,5th,5.65869781139461,5th,18.9907622669122,5th,13.8455597373901,5th,16.1227481135193,2nd,116.821003000416,5th,13.4719679413694,5th,7.48981513213403,5th,950
F13A1,42.8621031557087,3rd,15.0899140189732,3rd,7.46464017497031,4th,5.85339326388836,4th,9.04118845187037,3rd,5.81896749176728,2nd,8.48325757553864,3rd,5.85159880013725,2nd,0.524412198223999,2nd,5.95700428269244,2nd,5.64516129032258,2nd,5.20138634598593,2nd,11.913072338088,2nd,9.55824233985065,2nd,27.6840710586704,4th,39.6160307188456,3rd,9.04118845187037,3rd,5.85339326388836,2nd,987
F13B,70.6160437936713,5th,30.7433502699352,5th,6.25402224810458,2nd,5.52586695709793,2nd,7.02477973343371,1st,5.73502988423559,2nd,8.40935945644719,2nd,6.05463483578004,3rd,0.633406045528566,3rd,6.246163474736,3rd,5.37634408602151,2nd,5.3794817830497,3rd,14.0897540678131,3rd,10.3382791358679,3rd,19.9621151357457,2nd,30.6450477953415,1st,8.40935945644719,2nd,6.05463483578004,3rd,680
F2,54.7579136025521,4th,18.7640166368551,4th,3.69724948591489,1st,4.54674733332825,1st,15.0982948403749,5th,6.98263561672581,5th,11.376830659191,5th,6.44975726441754,4th,2.12633510647618,5th,6.97157190828016,4th,10.4838709677419,5th,5.58599810127538,4th,21.4616378402981,5th,11.779318478548,4th,30.1167937177352,5th,57.5759667712169,4th,15.0982948403749,5th,6.98263561672581,5th,132
F2R,39.6080075624108,3rd,25.7605969469966,5th,10.2513693875497,5th,14.5537211169132,5th,8.33742688155508,3rd,10.3027557043505,5th,9.00538663626397,3rd,8.52341988744427,5th,1.83372914186843,5th,14.6399173009259,5th,7.52688172043011,4th,5.87032716940296,5th,14.1573894831408,3rd,31.4204274177421,5th,21.7269429431374,3rd,37.8788865937808,3rd,10.2513693875497,4th,14.5537211169132,5th,645
F2RL1,35.319937340822,2nd,11.9836279344475,2nd,,,,,7.24274072799178,2nd,7.83049307626703,5th,7.99127368227537,2nd,6.62737384037305,4th,1.27558733842751,4th,7.92847557073674,5th,5.37634408602151,2nd,5.67366638867781,5th,9.39433764218889,1st,15.2964558637062,5th,21.5824129701765,3rd,43.6166482089939,3rd,7.99127368227537,2nd,7.83049307626703,5th,544
F2RL2,75.9871775057447,5th,21.3436042873352,5th,7.9341944591189,4th,5.86377446973387,4th,8.4810549692243,3rd,7.14431700607683,5th,6.6709491989097,1st,6.46355037711727,4th,0.787573448432532,3rd,7.25127912455376,5th,4.83870967741936,1st,5.6203124200591,5th,10.2123180412281,1st,13.6017902420771,5th,26.9886294938228,4th,34.4811387683283,2nd,8.4810549692243,2nd,7.14431700607683,5th,544
F2RL3,11.3594083899182,1st,6.85350533635355,1st,,,,,5.21484669766758,1st,5.56177100874028,1st,5.20442612419343,1st,5.35053258398973,1st,0.491723051868048,2nd,5.69612475021543,1st,3.49462365591398,1st,5.01016022126695,1st,6.29542025579389,1st,8.90239483572845,1st,5.19190678258772,1st,26.060269431782,1st,5.21484669766758,1st,5.56177100874028,1st,544
F3,32.0994712026887,2nd,12.0309369312495,2nd,7.23919185898877,4th,5.63777846489565,3rd,8.62664088923129,3rd,6.32372092284563,4th,9.62394890983871,4th,6.1087338902168,3rd,0.75601943776281,3rd,6.43229814354777,3rd,5.91397849462366,2nd,5.46272365851913,3rd,10.9772258089884,2nd,11.058439141497,4th,4.82985027074823,1st,22.2111113019748,1st,9.62394890983871,3rd,6.32372092284563,3rd,454
F5,54.0129486593846,4th,13.1574079977165,3rd,12.5691176625265,5th,5.98117894247894,5th,8.96333276880694,3rd,5.85762027251302,2nd,7.1972541336453,1st,5.63994361162732,1st,0.41118660494475,2nd,6.11290378617679,2nd,9.40860215053763,5th,5.70612646870243,5th,11.8439555756229,2nd,9.49783229698929,2nd,27.1214757128283,4th,27.6115708190816,1st,12.5691176625265,5th,5.98117894247894,2nd,645
F7,18.3221271983224,1st,8.43280921931625,1st,,,,,7.86668768121136,2nd,5.88223477026574,2nd,6.89907901168846,1st,5.89118597941541,2nd,0.250139241867136,1st,6.02717745201069,2nd,5.64516129032258,2nd,5.24884513222966,2nd,10.1948215399187,1st,9.36524276514398,1st,32.8918466599359,5th,38.6674177285882,3rd,7.86668768121136,2nd,5.89118597941541,2nd,950
FA2H,39.2279544679501,3rd,12.6871320345227,2nd,5.75317867790074,2nd,5.44174953827454,2nd,8.30841554632579,3rd,5.80867533286693,2nd,9.28787337780005,3rd,6.16732950647739,3rd,0.726684415185191,3rd,6.40794925600172,3rd,6.45161290322581,3rd,5.45341969134638,3rd,11.3990388461103,2nd,9.76307524831098,2nd,10.5622759138039,1st,33.0102427848372,2nd,9.28787337780005,3rd,6.16732950647739,3rd,1488
FAAH,32.4068470196779,2nd,11.6352359675953,2nd,6.57255447752913,3rd,5.57879045269228,3rd,9.20121682525501,4th,6.06081568023586,3rd,7.5988179715156,2nd,6.03258346098008,3rd,1.01970634159494,4th,6.27547915383355,3rd,6.18279569892473,3rd,5.39444106381085,3rd,13.2028741711947,3rd,10.7034245977688,3rd,18.6957188541323,2nd,64.279466053254,5th,9.20121682525501,3rd,6.06081568023586,3rd,382
FABP1,11.5735487821826,1st,7.04196848936719,1st,,,,,7.43985616882351,2nd,5.66397687524806,1st,7.63006866335794,2nd,5.61393890806167,1st,0.503446212512868,2nd,5.79382080831397,1st,4.83870967741936,1st,5.08398077901104,1st,12.4508216268213,3rd,9.59152090044519,2nd,21.6968190839524,3rd,30.8858113995771,1st,7.63006866335794,1st,5.66397687524806,1st,950
FABP12,37.8915287994805,2nd,12.2005210601318,2nd,4.23087743833669,1st,5.29816169509601,1st,6.39014905179653,1st,5.65459073507365,1st,,,,,0.200642986593123,1st,5.73527095109804,1st,3.76344086021505,1st,5.03999639265957,1st,7.93358109833413,1st,8.75580291099307,1st,9.70388578780807,1st,31.4125339470758,1st,6.39014905179653,1st,5.65459073507365,1st,454
FABP2,47.0278103252826,3rd,16.2415977671046,4th,6.3237378830187,2nd,5.71861555048027,4th,8.69028162525632,3rd,6.11654814153685,3rd,5.81979603807726,1st,6.20024721409266,3rd,1.02935362647367,4th,6.45102909014535,3rd,5.64516129032258,2nd,5.46958557525364,3rd,12.6065397826186,3rd,11.1041554681023,4th,17.1968905828024,2nd,40.677598290744,3rd,8.69028162525632,2nd,6.20024721409266,3rd,950
FABP3,58.421398027279,4th,19.8362096762063,4th,6.79292867657828,3rd,5.77992066439199,4th,9.21775934591242,4th,6.21176960663412,4th,7.2144692347998,1st,5.80240519573799,2nd,1.06689002903971,4th,6.35303768653656,3rd,5.91397849462366,2nd,5.43069131189885,3rd,11.4463348696479,2nd,10.6764993865883,3rd,19.9465690727021,2nd,34.7195446331029,2nd,9.21775934591242,3rd,6.21176960663412,3rd,680
FABP4,20.1197288423373,1st,8.50956431170568,1st,,,,,9.45122348495831,4th,5.96720014057744,3rd,10.1475495600322,4th,5.98447191919103,3rd,0.400097581785808,2nd,6.08890334001505,2nd,6.98924731182796,4th,5.28867138767394,2nd,11.0841177719504,2nd,9.38929955754752,1st,26.7010004312123,4th,33.1017862291847,2nd,10.1475495600322,4th,5.98447191919103,2nd,454
FABP5,22.2017182816867,1st,8.6215979922261,1st,,,,,8.08165331117626,2nd,5.68497911316436,1st,,,,,0.259842630239676,1st,5.7630083813096,1st,4.83870967741936,1st,5.06093126191859,1st,7.80621806934612,1st,8.82009417334638,1st,11.0132085687601,1st,28.4712362382215,1st,8.08165331117626,2nd,5.68497911316436,1st,454
FABP6,32.3322979199409,2nd,11.2407799180478,2nd,,,,,8.32695742750758,3rd,7.52979117182813,5th,8.00484398555934,2nd,7.55991262376731,5th,1.24284690879121,4th,7.6489712096903,5th,5.64516129032258,2nd,5.65530962701521,5th,12.7850564609443,3rd,14.6395411949914,5th,32.1882286190238,5th,50.7288398776074,4th,8.32695742750758,2nd,7.55991262376731,5th,950
FABP7,27.0080476957829,1st,9.83534343392164,1st,,,,,7.44545217722973,2nd,5.6892721970648,2nd,7.69218120584488,2nd,5.79647932383286,2nd,0.523302704177946,2nd,5.87791809895336,1st,5.37634408602151,2nd,5.14556713429611,1st,9.30143233669476,1st,8.93723147670209,1st,16.133054776769,2nd,30.1607685572813,1st,7.69218120584488,1st,5.79647932383286,1st,950
FABP9,22.2804805806068,1st,8.81570851891859,1st,,,,,9.80117290171646,4th,5.96720014057744,3rd,,,,,0.400097581785808,2nd,6.08890334001505,2nd,6.98924731182796,4th,5.28867138767394,2nd,10.4030072234,1st,9.38929955754752,1st,9.57385830134054,1st,30.7690509081505,1st,9.80117290171646,3rd,5.96720014057744,2nd,454
FADD,8.17945422167493,1st,6.59668191337217,1st,,,,,2.97844086221473,1st,5.58035090260146,1st,7.47710458276414,2nd,6.07733601452959,3rd,1.0095068861067,4th,6.20747412388171,3rd,4.03225806451613,1st,5.3587152855726,3rd,10.9833902554388,2nd,10.2916721789863,3rd,27.2207768629272,4th,52.7641083046633,4th,7.47710458276414,1st,6.07733601452959,3rd,544
FADS1,57.3919448818293,4th,18.7810224738761,4th,11.4390236835523,5th,6.3431036919042,5th,13.4874435202245,5th,7.45513535788615,5th,25.1287045404197,5th,13.7448560744232,5th,6.09849782063108,5th,13.9409111346187,5th,12.0967741935484,5th,5.86036717530117,5th,33.2577481117188,5th,28.6215746683957,5th,32.2820859574271,5th,87.5029643309068,5th,25.1287045404197,5th,13.7448560744232,5th,1292
FADS2,58.2444859706446,4th,25.3225339470176,5th,9.22512170003122,5th,6.39059587936752,5th,19.5831813240219,5th,11.0466583002077,5th,25.1287045404197,5th,13.7448560744232,5th,6.35519639129848,5th,13.9409111346187,5th,12.0967741935484,5th,5.86036717530117,5th,33.2568549448333,5th,28.6215746683957,5th,32.5489941083268,5th,88.403625788311,5th,25.1287045404197,5th,13.7448560744232,5th,1292
FADS3,58.2444859706446,4th,25.3225339470176,5th,6.87324019401389,3rd,5.81613738073211,4th,15.2636251848709,5th,9.56675258710063,5th,18.4422308820816,5th,10.1529009411812,5th,4.76032712827079,5th,10.3397478622742,5th,12.0967741935484,5th,5.77646241559058,5th,24.8864753659988,5th,20.38867475934,5th,38.1420538685676,5th,64.9525100294896,5th,18.4422308820816,5th,10.1529009411812,5th,1292
FADS6,36.7168466579062,2nd,11.7585940515233,2nd,4.83535927631843,1st,5.51402503108714,2nd,8.55982212717899,3rd,5.73898362124045,2nd,8.01984177562599,2nd,5.78234598132912,2nd,0.219860409687676,1st,5.84271190338244,1st,5.37634408602151,2nd,5.12002813988298,1st,9.90715800517333,1st,9.23647245652806,1st,15.6559789154487,1st,29.0031698767338,1st,8.55982212717899,2nd,5.78234598132912,1st,680
FAF1,56.8792622959045,4th,16.2517546601727,4th,8.63091269210908,5th,6.0302263212236,5th,8.04048592747656,2nd,6.02880125413056,3rd,15.4124556618607,5th,7.59117899259879,5th,2.36349365024177,5th,6.16517574666426,3rd,10.752688172043,5th,5.33482771055738,2nd,19.7818321177899,5th,10.2865170282502,3rd,41.4775885874049,5th,129.562978524492,5th,15.4124556618607,5th,7.59117899259879,5th,1488
FAF2,28.2404195110504,2nd,10.2768665000113,1st,,,,,7.61300204783768,2nd,5.91347525868596,3rd,8.98259133317126,3rd,6.20952560283505,3rd,0.727381670554577,3rd,6.33936909857537,3rd,5.37634408602151,2nd,5.42463152789221,3rd,12.7062982809392,3rd,9.79711436239705,2nd,16.0728931265682,2nd,84.3712682359797,5th,8.98259133317126,3rd,6.20952560283505,3rd,987
FAH,33.5021067208537,2nd,11.7616821623487,2nd,6.63963124552714,3rd,5.37073880616413,1st,7.43926848861383,2nd,5.58724143455435,1st,7.14411556629829,1st,5.59273248524297,1st,0.728263348489839,3rd,5.77224755279946,1st,4.56989247311828,1st,5.06786112226973,1st,9.7452555577792,1st,9.51248027978865,2nd,21.1902756332366,3rd,33.2423674160506,2nd,7.43926848861383,1st,5.59273248524297,1st,1488
FAHD1,28.9259573949879,2nd,10.2824441236289,1st,,,,,9.07640773626482,4th,6.19204997685651,4th,8.30793592525826,2nd,6.05635253701365,3rd,0.89572506647903,3rd,6.34849208568971,3rd,5.91397849462366,2nd,5.42869230082639,3rd,12.318471485821,2nd,10.5301391310194,3rd,31.3129476148421,5th,43.9362314516929,4th,9.07640773626482,3rd,6.19204997685651,3rd,1488
FAHD2A,47.6789422649044,3rd,16.4459477983355,4th,7.48132235607086,4th,5.63892176691734,3rd,,,,,,,,,0,1st,5.7415527593794,1st,4.56989247311828,1st,5.04474920285004,1st,9.93569052334687,1st,9.06951642415867,1st,,,,,7.48132235607086,1st,5.63892176691734,1st,680
FAHD2B,12.2421517682477,1st,7.74416127509976,1st,,,,,4.91501696533368,1st,5.30690924687895,1st,,,,,0.0519620193409621,1st,5.4112891802304,1st,3.2258064516129,1st,4.78493592352945,1st,9.40611043688394,1st,8.51005257598533,1st,5.83519689641956,1st,15.3191104416677,1st,4.91501696533368,1st,5.30690924687895,1st,55
FAIM,65.6288149730398,5th,25.3316697863799,5th,8.04039735099579,5th,5.83700171891643,4th,7.43007693402027,2nd,5.74496036891947,2nd,11.9120077606166,5th,6.6926646160803,4th,1.29732860151668,4th,6.77908351434405,4th,8.60215053763441,5th,5.5546924448522,4th,16.3249392024688,4th,11.3658445698954,4th,18.7073272984396,2nd,43.7047175657079,3rd,11.9120077606166,5th,6.6926646160803,4th,987
FAIM2,68.0893780850133,5th,25.9400713585747,5th,7.03432558231531,3rd,5.59260390457499,3rd,9.21447656582653,4th,6.20467518492021,4th,13.436987922479,5th,8.8395942722106,5th,1.51799069469711,5th,5.9827338994672,2nd,5.91397849462366,2nd,5.73216967639671,5th,19.2325224295752,5th,17.5299617797032,5th,38.0733176770202,5th,95.3958570198815,5th,9.21447656582653,3rd,5.83984788054787,2nd,950
FAM101A,57.9954743436412,4th,19.4298555667496,4th,6.81428583541802,3rd,5.6238883384868,3rd,10.5043001146377,5th,7.12445638970501,5th,11.8017348388475,5th,7.13118504205009,5th,1.29103741285014,4th,7.42763650757863,5th,8.33333333333333,5th,5.6375415849062,5th,13.0012985436721,3rd,12.9760943406399,5th,16.1674820444089,2nd,145.777019746431,5th,11.8017348388475,5th,7.13118504205009,5th,645
FAM101B,39.3888560279666,3rd,12.9385454790589,2nd,5.4761854057363,1st,5.22336319744215,1st,7.07967729410655,1st,5.44913310578741,1st,6.17572332316248,1st,5.39192937401778,1st,0.211870080122241,1st,5.55063352240122,1st,4.3010752688172,1st,4.89670537279748,1st,8.02436513247534,1st,8.68049368331169,1st,5.18580670110277,1st,23.9857816343669,1st,7.07967729410655,1st,5.44913310578741,1st,645
FAM102A,59.3946112718045,4th,11.9314011980528,2nd,7.44791168779528,4th,5.52022335247421,2nd,8.09391704767898,2nd,5.70728821646961,2nd,,,,,0.417780451337555,2nd,5.82367474516668,1st,5.10752688172043,1st,5.10607267802999,1st,11.7581148842345,2nd,9.27283305409601,1st,20.9183755285292,2nd,38.0039256106715,3rd,8.09391704767898,2nd,5.70728821646961,1st,987
FAM102B,52.0194621371704,4th,18.2733844208801,4th,5.57176337665455,1st,5.44440222045069,2nd,9.15045764607404,4th,5.69019960196615,2nd,5.39724146592991,1st,5.42637497550255,1st,0.379710505412484,2nd,5.82107593501417,1st,6.45161290322581,3rd,5.10415713014451,1st,9.266104396494,1st,9.10004491501881,1st,14.8568144483147,1st,31.6233976327779,1st,9.15045764607404,3rd,5.69019960196615,1st,987
FAM103A1,42.2927254890216,3rd,15.6607156537293,3rd,7.29660663599161,4th,5.93163374437456,5th,9.35613396029869,4th,5.97766851590014,3rd,10.198108067922,4th,6.46300717215176,4th,0.490102697452347,2nd,6.55563313317846,4th,7.25806451612903,4th,5.50310945570063,4th,17.3754629538294,5th,10.6586364061625,3rd,15.3379139965404,1st,35.3930846536214,2nd,10.198108067922,4th,6.46300717215176,4th,454
FAM104A,96.1747730643012,5th,156.984856800018,5th,6.31522331570026,2nd,5.32760432072565,1st,6.5001503645409,1st,5.8866797426396,3rd,8.56119117761257,3rd,6.20212525466114,3rd,0.93003949833533,4th,6.34515598768745,3rd,5.91397849462366,2nd,5.42721830275113,3rd,12.5302158353043,3rd,10.8706379864032,3rd,20.9234427919849,2nd,39.3908806979144,3rd,8.56119117761257,2nd,6.20212525466114,3rd,78
FAM105A,27.6551390504761,1st,10.2700305316867,1st,,,,,8.24624199299088,3rd,5.93707052616879,3rd,7.671856070788,2nd,5.64656081544889,1st,0.467440418621918,2nd,6.07825718750745,2nd,4.83870967741936,1st,5.2819519515339,2nd,10.9475519341606,2nd,9.61354202405226,2nd,22.0244160525886,3rd,39.8669037240992,3rd,8.24624199299088,2nd,5.93707052616879,2nd,645
FAM107A,44.5968936992858,3rd,16.2682885279933,4th,4.65464154670326,1st,5.30456606507935,1st,9.47772165116081,4th,5.94523392594199,3rd,9.06739406521746,3rd,6.01137184936467,3rd,0.750108053485444,3rd,6.15782397722221,2nd,6.45161290322581,3rd,5.33054161403994,2nd,8.79779883310339,1st,9.8362289818094,2nd,27.1631327066726,4th,38.3254427824432,3rd,9.47772165116081,3rd,6.01137184936467,2nd,680
FAM107B,60.4140805433887,5th,16.762445299313,4th,7.36414685911433,4th,5.68852887101266,3rd,8.86957149697896,3rd,6.24674016270357,4th,9.17082578212187,3rd,5.94710299405286,2nd,1.01883551204591,4th,6.36469365922016,3rd,6.45161290322581,3rd,5.43572382381018,3rd,11.6643094110851,2nd,9.66029207048102,2nd,27.1693296148478,4th,39.6707969012997,3rd,9.17082578212187,3rd,6.24674016270357,3rd,680
FAM109A,51.3293129237489,4th,18.873895739294,4th,8.80275273492667,5th,6.84175507522705,5th,18.3193583104887,5th,11.0484431723102,5th,14.1796749453821,5th,13.974251684304,5th,5.04894570696007,5th,14.0044564560805,5th,11.2903225806452,5th,5.86152540587121,5th,27.6720477478888,5th,29.6822130994373,5th,13.117258407075,1st,49.0000585457321,4th,18.3193583104887,5th,13.974251684304,5th,645
FAM109B,27.0668116984645,1st,10.0055317244927,1st,,,,,9.74919058323729,4th,6.28406930443989,4th,9.52736427738137,3rd,7.07077489356221,5th,1.07984201597909,4th,7.16483250479491,5th,6.72043010752688,3rd,5.61071024079207,4th,16.1938031643962,4th,12.6411123381642,5th,29.833715509566,5th,48.8584482764569,4th,9.74919058323729,3rd,7.07077489356221,5th,454
FAM110A,51.2074443615054,4th,16.5603630193027,4th,6.89927490509169,3rd,5.59256524689096,3rd,7.9982993808533,2nd,5.67172309440326,1st,7.3909173649262,2nd,5.75240505713609,2nd,0.257009229000291,1st,5.89711019756267,1st,4.83870967741936,1st,5.15930620179437,1st,10.6208611703378,2nd,9.38356376174598,1st,16.4521525137065,2nd,41.288899598855,3rd,7.9982993808533,2nd,5.75240505713609,1st,680
FAM110B,53.0662011388737,4th,18.5098230962554,4th,6.41279256417147,3rd,5.47203875362899,2nd,8.50078286829572,3rd,5.83724395079922,2nd,6.6319484018103,1st,5.56262129727281,1st,0.260804191746254,1st,6.02919455980101,2nd,5.64516129032258,2nd,5.25017159211932,2nd,10.470753310654,1st,9.69824994345006,2nd,5.35631850261063,1st,33.442858548258,2nd,8.50078286829572,2nd,5.83724395079922,2nd,544
FAM110C,66.4556276335424,5th,22.7520017939194,5th,4.77043255786805,1st,5.62370996606598,3rd,5.59915868408467,1st,5.40426594718477,1st,6.3686151111051,1st,5.68853163471985,1st,0.468053845552269,2nd,5.78177368188428,1st,4.03225806451613,1st,5.07499389174602,1st,9.71582092408145,1st,9.22947565734367,1st,21.5171195053932,3rd,32.8628120188037,2nd,6.3686151111051,1st,5.68853163471985,1st,680
FAM110D,30.8931016198914,2nd,10.2894395052848,1st,,,,,9.09901082214767,4th,6.85182458929446,5th,10.2489506745861,4th,6.29492120263737,4th,1.38253774425348,4th,7.08454864562009,4th,6.72043010752688,3rd,5.60109111583414,4th,17.5311680820214,5th,12.7560159970746,5th,26.7917485570069,4th,96.7118480069167,5th,10.2489506745861,4th,6.85182458929446,4th,680
FAM111A,21.9144401519603,1st,9.39725904984214,1st,,,,,5.22155044547813,1st,5.54276867606627,1st,5.79882919323962,1st,5.55171359572821,1st,0.402891534348,2nd,5.72524483018371,1st,3.76344086021505,1st,5.03239613836644,1st,9.25473946888323,1st,9.5895776173965,2nd,20.6120266391396,2nd,26.1466865575547,1st,5.79882919323962,1st,5.55171359572821,1st,454
FAM111B,27.7487782188899,2nd,9.8489966566342,1st,,,,,5.21816292296865,1st,5.51313016133779,1st,5.18286131278567,1st,5.43412094876426,1st,0.394473186635021,2nd,5.67047308806817,1st,2.95698924731183,1st,4.99041665264361,1st,9.34254991224221,1st,9.41586370260019,1st,26.2160493324194,4th,30.0348387658733,1st,5.21816292296865,1st,5.51313016133779,1st,454
FAM114A1,55.5060770635018,4th,19.6777590226431,4th,7.47227523980832,4th,5.97508367435581,5th,12.1544962281801,5th,7.65970003608984,5th,10.5385708027324,4th,7.31104596038813,5th,0.262557685447482,1st,7.68847665057037,5th,8.06451612903226,4th,5.65813069172997,5th,14.6652635815691,4th,9.42823942881692,1st,27.4900196129137,4th,67.1584023378222,5th,12.1544962281801,5th,7.65970003608984,5th,645
FAM114A2,56.659308104515,4th,17.7173291349576,4th,7.48854284635751,4th,6.14517981800741,5th,7.84377440372592,2nd,6.38140332971533,4th,11.4381916004759,5th,7.0895672086981,5th,1.31050150104834,4th,7.2215245589514,5th,7.25806451612903,4th,5.61710384588455,5th,18.1528820587557,5th,13.3907659607454,5th,14.3537029658418,1st,37.5033047660001,3rd,11.4381916004759,4th,7.0895672086981,5th,544
FAM117A,43.2967475962762,3rd,12.216393044271,2nd,6.90373267448709,3rd,5.76493145644012,4th,10.8388371667779,5th,6.31533857985134,4th,,,,,1.31080908985925,4th,6.4945135790714,4th,7.52688172043011,4th,5.48443665739539,3rd,14.2405656493471,4th,10.658223270534,3rd,21.4358388781995,3rd,43.9264381379604,4th,10.8388371667779,4th,6.31533857985134,3rd,950
